2025-05-31 01:20:13 | ERROR    | aih.utils.database:get_connection:116 - Database error: no such table: artifacts
2025-06-13 15:15:59 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:00 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:01 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:02 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:03 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:04 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:05 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:06 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:07 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:16:08 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:00 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:01 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:02 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:02 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:04 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:05 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:06 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:07 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:07 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:08 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:17:09 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:03 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:05 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:06 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:08 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:09 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:10 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:12 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:13 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:14 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:16 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:18:17 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:06 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:07 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:08 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:09 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:10 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:11 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:13 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:14 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:15 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:17 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:19:18 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:08 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:09 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:11 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:12 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:14 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:15 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:16 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:17 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:18 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:18 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:20:19 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:09 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:11 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:12 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:13 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:15 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:16 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:17 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:18 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:19 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:20 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
2025-06-13 15:21:22 | ERROR    | aih.classify.classifier:classify_artifact:124 - Error classifying artifact: Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}}
